id,relid,year,active_year,code_status,type_of_violence,conflict_dset_id,conflict_new_id,conflict_name,dyad_dset_id,dyad_new_id,dyad_name,side_a_dset_id,side_a_new_id,side_a,side_b_dset_id,side_b_new_id,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,where_description,adm_1,adm_2,latitude,longitude,geom_wkt,priogrid_gid,country,iso3,country_id,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best,high,low,gwnoa,gwnob
,,#date+year,,,,,,,,,,,,#group+name+first,,,#group+name+second,,#meta+source,,,#description,,,#loc+name,,#adm1+name,#adm2+name,#geo+lat,#geo+lon,,,#country+name,#country+code,,#region+name,,,#date+start,#date+end,,,,,#affected+killed,,,,
336326,MZM-2020-1-16022-4,2020,1,Clear,1,14845,14845,Mozambique: Islamic State,16022,16022,Government of Mozambique - IS,100,100,Government of Mozambique,234,234,IS,7,"""BBC Monitoring Africa,2020-03-25,BBCM Africa Watchlist for 25 March"";""Carta de Mocambique,2020-03-24,Dois anos depois, insurgentes voltam ao local onde tudo começou… mas desta vez para içar a bandeira "";""Carta de Mocambique,2020-03-26,Ataques em Cabo Delgado: Retrato do assalto à vila de Quissanga "";""Carta de Mocambique,2020-03-25,Insurgentes deixam Mocímboa da Praia parcialmente destruída "";""Carta de Mocambique,2020-03-26,Mais de 20 membros das FDS mortos no assalto à vila de Mocímboa da Praia "";""Carta de Mocambique,2020-03-25,Análise: a glorificação popular do terrorismo em Cabo Delgado "";""IFI Advisory,2020-04-20,Islamic State Central Africa Province: Attacks Claimed in Mozambique During 2020""",BBC Monitoring Africa;Carta de Mocambique;Carta de Mocambique;Carta de Mocambique;Carta de Mocambique;Carta de Mocambique;IFI Advisory,2020-03-25;2020-03-24;2020-03-26;2020-03-25;2020-03-26;2020-03-25;2020-04-20,"BBCM Africa Watchlist for 25 March;Dois anos depois, insurgentes voltam ao local onde tudo começou… mas desta vez para içar a bandeira ;Ataques em Cabo Delgado: Retrato do assalto à vila de Quissanga ;Insurgentes deixam Mocímboa da Praia parcialmente destruída ;Mais de 20 membros das FDS mortos no assalto à vila de Mocímboa da Praia ;Análise: a glorificação popular do terrorismo em Cabo Delgado ;Islamic State Central Africa Province: Attacks Claimed in Mozambique During 2020",cabinet spokesperson,1,Mocímboa da Praia town,five barracks in Mocimboa da Praia town in the northern Cabo Delgado Province,Cabo Delgado province,Mocímboa da Praia district,-11.345833,40.352222,POINT (40.352222 -11.345833),113481,Mozambique,MOZ,541,Africa,1,2,2020-03-23 00:00:00.000,2020-03-24 00:00:00.000,20,2,13,2,37,43,34,541,
336447,MZM-2020-1-16022-6,2020,1,Clear,1,14845,14845,Mozambique: Islamic State,16022,16022,Government of Mozambique - IS,100,100,Government of Mozambique,234,234,IS,3,"""Carta de Mocambique,2020-03-26,Ataques em Cabo Delgado: Retrato do assalto à vila de Quissanga "";""Carta de Mocambique,2020-03-27,Alegado militante 'jihadista' anuncia objetivo de impor lei islâmica em Moçambique"";""Carta de Mocambique,2020-07-09,Administrador de Quissanga gere distrito a partir de Metuge """,Carta de Mocambique;Carta de Mocambique;Carta de Mocambique,2020-03-26;2020-03-27;2020-07-09,Ataques em Cabo Delgado: Retrato do assalto à vila de Quissanga ;Alegado militante 'jihadista' anuncia objetivo de impor lei islâmica em Moçambique;Administrador de Quissanga gere distrito a partir de Metuge,"CartaMZ, locals",1,Quissanga town,Quissanga Administrative seat,Cabo Delgado province,Quissanga district,-12.438585,40.495685,POINT (40.495685 -12.438585),112041,Mozambique,MOZ,541,Africa,1,1,2020-03-25 00:00:00.000,2020-03-25 00:00:00.000,25,0,0,0,25,25,6,541,
339618,MZM-2020-1-16022-9,2020,1,Clear,1,14845,14845,Mozambique: Islamic State,16022,16022,Government of Mozambique - IS,100,100,Government of Mozambique,234,234,IS,5,"""All Africa,2020-04-21,Police Confirm Muidumbe Massacre
CR 	Agencia de Informacao de Mocambique"";""Agence France Presse,2020-04-29,Mozambique says soldiers killed over 120 jihadists in April"";""All Africa,2020-04-27,Xitaxi Massacre Confirmed"";""Mail Guardian,2020-05-04,Making sense of Mozambique’s brutal insurgency"";""Club of Mozambique,2019-06-11,Veterans pledge to help fight Cabo Delgado terrorists – AIM report""",All Africa;Agence France Presse;All Africa;Mail Guardian;Club of Mozambique,2020-04-21;2020-04-29;2020-04-27;2020-05-04;2019-06-11,"Police Confirm Muidumbe Massacre
CR 	Agencia de Informacao de Mocambique;Mozambique says soldiers killed over 120 jihadists in April;Xitaxi Massacre Confirmed;Making sense of Mozambique’s brutal insurgency;Veterans pledge to help fight Cabo Delgado terrorists – AIM report",Savana,2,Namacande town,Hill between Xitaxi and Muidumbe,Cabo Delgado province,Muidumbe district,-11.776873,39.896934,POINT (39.896934 -11.776873),112760,Mozambique,MOZ,541,Africa,1,1,2020-04-07 00:00:00.000,2020-04-07 00:00:00.000,0,30,0,0,30,39,30,541,
339771,MZM-2020-1-16022-13,2020,1,Clear,1,14845,14845,Mozambique: Islamic State,16022,16022,Government of Mozambique - IS,100,100,Government of Mozambique,234,234,IS,2,"""Carta de Mocambique,2020-04-08,Insurgentes continuam “passeando a classe” em Cabo Delgado "";""IFI Advisory,2020-04-20,Islamic State Central Africa Province: Attacks Claimed in Mozambique During 2020""",Carta de Mocambique;IFI Advisory,2020-04-08;2020-04-20,Insurgentes continuam “passeando a classe” em Cabo Delgado ;Islamic State Central Africa Province: Attacks Claimed in Mozambique During 2020,Carta de Mocambique,1,Miangalewa village,Miangalewa Administrative Post,Cabo Delgado province,Muidumbe district,-11.831667,40.093333,POINT (40.093333 -11.831667),112761,Mozambique,MOZ,541,Africa,1,1,2020-04-07 00:00:00.000,2020-04-07 00:00:00.000,0,0,0,6,6,12,6,541,
339690,MZM-2020-1-16022-10,2020,1,Clear,1,14845,14845,Mozambique: Islamic State,16022,16022,Government of Mozambique - IS,100,100,Government of Mozambique,234,234,IS,2,"""Agence France Presse,2020-04-29,Mozambique says soldiers killed over 120 jihadists in April"";""Carta de Mocambique,2020-04-13,Insurgentes matam e fazem reféns nas Quirimbas """,Agence France Presse;Carta de Mocambique,2020-04-29;2020-04-13,Mozambique says soldiers killed over 120 jihadists in April;Insurgentes matam e fazem reféns nas Quirimbas,"Interior Minister, Crisis Watch, Carta de Mocambique",2,Quirimba island,Quirimba island,Cabo Delgado province,Ibo district,-12.433305,40.606291,POINT (40.606291 -12.433305),112042,Mozambique,MOZ,541,Africa,1,1,2020-04-10 00:00:00.000,2020-04-10 00:00:00.000,0,0,5,0,5,5,5,541,
344827,MZM-2020-1-16022-22,2020,1,Clear,1,14845,14845,Mozambique: Islamic State,16022,16022,Government of Mozambique - IS,100,100,Government of Mozambique,234,234,IS,1,"""The Telegraph,2020-06-09,Anti-poaching squad drives insurgents out of northern Mozambique with snipers and helicopters""",The Telegraph,2020-06-09,Anti-poaching squad drives insurgents out of northern Mozambique with snipers and helicopters,"resident,Col. Dyck, Telegraph",2,Metuge town,"across the bay from the port city of Pemba, the capital of Cabo Delgado province",Cabo Delgado province,Metuge district,-12.972975,40.389341,POINT (40.389341 -12.972975),111321,Mozambique,MOZ,541,Africa,1,1,2020-04-10 00:00:00.000,2020-04-10 00:00:00.000,0,24,0,0,24,24,24,541,
339692,MZM-2020-1-16022-11,2020,1,Clear,1,14845,14845,Mozambique: Islamic State,16022,16022,Government of Mozambique - IS,100,100,Government of Mozambique,234,234,IS,2,"""Agence France Presse,2020-04-29,Mozambique says soldiers killed over 120 jihadists in April"";""All Africa,2020-05-01,Government Says 129 Insurgents Killed this Month""",Agence France Presse;All Africa,2020-04-29;2020-05-01,Mozambique says soldiers killed over 120 jihadists in April;Government Says 129 Insurgents Killed this Month,Interior Minister,2,Ibo Island,Ibo Island,Cabo Delgado province,Ibo district,-12.343000,40.602000,POINT (40.602 -12.343),112042,Mozambique,MOZ,541,Africa,1,2,2020-04-11 00:00:00.000,2020-04-12 00:00:00.000,0,0,0,0,0,30,0,541,
343628,MZM-2020-1-16022-18,2020,1,Clear,1,14845,14845,Mozambique: Islamic State,16022,16022,Government of Mozambique - IS,100,100,Government of Mozambique,234,234,IS,1,"""Carta de Mocambique,2020-05-20,Corpos sem vida encontrados em Awasse, Cabo Delgado""",Carta de Mocambique,2020-05-20,"Corpos sem vida encontrados em Awasse, Cabo Delgado",CartaMZ,2,Awasse town,"Road Mocímboa da Praia-Mueda, near the village Awasse, district of Mocímboa da Praia",Cabo Delgado province,Mocímboa da Praia district,-11.512449,40.031929,POINT (40.031929 -11.512449),112761,Mozambique,MOZ,541,Africa,1,1,2020-05-11 00:00:00.000,2020-05-11 00:00:00.000,2,0,0,1,3,3,3,541,
344866,MZM-2020-1-16022-30,2020,1,Clear,1,14845,14845,Mozambique: Islamic State,16022,16022,Government of Mozambique - IS,100,100,Government of Mozambique,234,234,IS,2,"""ACLED,2020-05-19,CABO LIGADO WEEKLY: 10-17 MAY 2020"";""Agence France Presse,2020-05-14,Mozambique soldiers killed another 50 jihadists this week : govt""",ACLED;Agence France Presse,2020-05-19;2020-05-14,CABO LIGADO WEEKLY: 10-17 MAY 2020;Mozambique soldiers killed another 50 jihadists this week : govt,"ISCAP, Interior Minister",2,Cagemba village,"military base at Cagembe, Quissanga district",Cabo Delgado province,Quissanga district,-12.411674,40.291276,POINT (40.291276 -12.411674),112041,Mozambique,MOZ,541,Africa,1,1,2020-05-11 00:00:00.000,2020-05-11 00:00:00.000,0,0,0,2,2,8,0,541,
343599,MZM-2020-1-16022-17,2020,1,Clear,1,14845,14845,Mozambique: Islamic State,16022,16022,Government of Mozambique - IS,100,100,Government of Mozambique,234,234,IS,2,"""https://clubofmozambique.com/news/mozambique-coordinated-cabo-delgado-attacks-to-capture-transport-links-by-joseph-hanlon-160111/,2020-05-14, Mozambique: Coordinated Cabo Delgado attacks to capture transport links – By Joseph Hanlon"";""Agence France Presse,2020-05-14,Mozambique soldiers killed another 50 jihadists this week : govt""",https://clubofmozambique.com/news/mozambique-coordinated-cabo-delgado-attacks-to-capture-transport-links-by-joseph-hanlon-160111/;Agence France Presse,2020-05-14;2020-05-14,Mozambique: Coordinated Cabo Delgado attacks to capture transport links – By Joseph Hanlon;Mozambique soldiers killed another 50 jihadists this week : govt,"""News reports & clippings"", IS, Interior Minister",1,Awasse town,"Auasse (also Oasse, Owasse, Ouasse and Awasse), Mocimboa da Praia",Cabo Delgado province,Mocímboa da Praia district,-11.512449,40.031929,POINT (40.031929 -11.512449),112761,Mozambique,MOZ,541,Africa,1,1,2020-05-12 00:00:00.000,2020-05-12 00:00:00.000,0,0,0,3,3,3,3,541,
344865,MZM-2020-1-16022-29,2020,1,Clear,1,14845,14845,Mozambique: Islamic State,16022,16022,Government of Mozambique - IS,100,100,Government of Mozambique,234,234,IS,1,"""ACLED,2020-05-26,Situation Summary: 18-24 May""",ACLED,2020-05-26,Situation Summary: 18-24 May,ACLED,2,Litamanda village,Litamanda and Xitaxi,Cabo Delgado province,Macomia district,-11.898724,40.111727,POINT (40.111727 -11.898724),112761,Mozambique,MOZ,541,Africa,1,3,2020-05-18 00:00:00.000,2020-05-24 00:00:00.000,0,0,0,2,2,2,2,541,
375993,MZM-2020-1-16022-114,2020,1,Clear,1,14845,14845,Mozambique: Islamic State,16022,16022,Government of Mozambique - IS,100,100,Government of Mozambique,234,234,IS,1,"""Club of Mozambique,2020-06-05,Cabo Delgado: “Leaks” have been making it difficult to fight insurgents – investigator""",Club of Mozambique,2020-06-05,Cabo Delgado: “Leaks” have been making it difficult to fight insurgents – investigator,"Sérgio Chichava, a researcher at the Institute of Social and Economic Studies (IESE)",1,5° Congresso village,"5º Congresso village, area called Nova Zambézia",Cabo Delgado province,Macomia district,-12.020000,40.146389,POINT (40.146389 -12.02),112041,Mozambique,MOZ,541,Africa,1,1,2020-05-28 00:00:00.000,2020-05-28 00:00:00.000,3,2,0,0,5,5,2,541,
343672,MZM-2020-1-16022-113,2020,1,Clear,1,14845,14845,Mozambique: Islamic State,16022,16022,Government of Mozambique - IS,100,100,Government of Mozambique,234,234,IS,3,"""Carta de Mocambique,2020-06-11,Terroristas decapitam cinco pessoas em Meluco"";""ACLED,2020-06-09,CABO LIGADO WEEKLY: 1-7 JUNE 2020"";""Amnesty International,2021-03-02,‘What I Saw Is Death’: War Crimes in Mozambique’s Forgotten Cape""",Carta de Mocambique;ACLED;Amnesty International,2020-06-11;2020-06-09;2021-03-02,Terroristas decapitam cinco pessoas em Meluco;CABO LIGADO WEEKLY: 1-7 JUNE 2020;‘What I Saw Is Death’: War Crimes in Mozambique’s Forgotten Cape,"CartaMZ, Amnesty",1,Litamanda village,"Litamanda, Posto Administrativo de Chai, in the district of Macomia",Cabo Delgado province,Macomia district,-11.898724,40.111727,POINT (40.111727 -11.898724),112761,Mozambique,MOZ,541,Africa,1,2,2020-05-28 00:00:00.000,2020-05-30 00:00:00.000,0,0,5,0,5,5,4,541,
343012,MZM-2020-1-16022-16,2020,1,Clear,1,14845,14845,Mozambique: Islamic State,16022,16022,Government of Mozambique - IS,100,100,Government of Mozambique,234,234,IS,9,"""Agence France Presse,2020-05-31,Mozambique may have killed jihadist leaders: president"";""BBC Monitoring Africa,2020-06-01,Mozambican forces kill 78 militants in restive province"";""BBC Monitoring Africa,2020-06-02,Mozambique searching for Islamist bases in restive region"";""All Africa,2020-06-02,At Least 17 Killed in Macomia Attack
CR 	Agencia de Informacao de Mocambique"";""Crisis Watch,2020-06-01,Mozambique  MAY 2020"";""Carta de Mocambique,2020-06-01,Insurgentes deixam vila de Macomia após três dias de ocupação"";""ACLED,2020-06-16,CABO LIGADO WEEKLY: 8-14 JUNE 2020"";""ACLED,2020-06-09,CABO LIGADO WEEKLY: 1-7 JUNE 2020"";""Carta de Mocambique,2020-06-12,FDS abatem 22 terroristas e recuperam blindado e armamento roubado em Mocímboa da Praia """,Agence France Presse;BBC Monitoring Africa;BBC Monitoring Africa;All Africa;Crisis Watch;Carta de Mocambique;ACLED;ACLED;Carta de Mocambique,2020-05-31;2020-06-01;2020-06-02;2020-06-02;2020-06-01;2020-06-01;2020-06-16;2020-06-09;2020-06-12,"Mozambique may have killed jihadist leaders: president;Mozambican forces kill 78 militants in restive province;Mozambique searching for Islamist bases in restive region;At Least 17 Killed in Macomia Attack
CR 	Agencia de Informacao de Mocambique;Mozambique  MAY 2020;Insurgentes deixam vila de Macomia após três dias de ocupação;CABO LIGADO WEEKLY: 8-14 JUNE 2020;CABO LIGADO WEEKLY: 1-7 JUNE 2020;FDS abatem 22 terroristas e recuperam blindado e armamento roubado em Mocímboa da Praia","President Filipe Nyusi, state-run broadcaster TVM, Mediafax, eye-witnesses, CartaMZ",1,Macomia town,Macomia district headquarters.,Cabo Delgado province,Macomia district,-12.229527,40.145211,POINT (40.145211 -12.229527),112041,Mozambique,MOZ,541,Africa,1,2,2020-05-28 00:00:00.000,2020-05-30 00:00:00.000,13,2,19,0,34,74,31,541,
344820,MZM-2020-1-16022-20,2020,1,Clear,1,14845,14845,Mozambique: Islamic State,16022,16022,Government of Mozambique - IS,100,100,Government of Mozambique,234,234,IS,3,"""Carta de Mocambique,2020-06-12,FDS abatem 22 terroristas e recuperam blindado e armamento roubado em Mocímboa da Praia "";""ACLED,2020-06-16,CABO LIGADO WEEKLY: 8-14 JUNE 2020"";""Crisis Watch,2020-07-01,Mozambique  JUNE 2020""",Carta de Mocambique;ACLED;Crisis Watch,2020-06-12;2020-06-16;2020-07-01,FDS abatem 22 terroristas e recuperam blindado e armamento roubado em Mocímboa da Praia ;CABO LIGADO WEEKLY: 8-14 JUNE 2020;Mozambique  JUNE 2020,Carta de Mocambique; CrisisWatch,1,Marere village,"Marere, district of Mocímboa da Praia, Cabo Delgado province",Cabo Delgado province,Mocímboa da Praia district,-11.661126,40.363355,POINT (40.363355 -11.661126),112761,Mozambique,MOZ,541,Africa,1,1,2020-06-09 00:00:00.000,2020-06-09 00:00:00.000,2,24,0,0,26,26,24,541,
344823,MZM-2020-1-16022-21,2020,1,Clear,1,14845,14845,Mozambique: Islamic State,16022,16022,Government of Mozambique - IS,100,100,Government of Mozambique,234,234,IS,2,"""Carta de Mocambique,2020-06-16,FDS repelem mais um ataque terrorista em Mocímboa da Praia "";""Crisis Watch,2020-07-01,Mozambique  JUNE 2020""",Carta de Mocambique;Crisis Watch,2020-06-16;2020-07-01,FDS repelem mais um ataque terrorista em Mocímboa da Praia ;Mozambique  JUNE 2020,CartaMZ,1,Malinde village,Malinde,Cabo Delgado province,Mocímboa da Praia district,-11.278734,40.408252,POINT (40.408252 -11.278734),113481,Mozambique,MOZ,541,Africa,1,1,2020-06-14 00:00:00.000,2020-06-14 00:00:00.000,0,15,4,0,19,19,15,541,
344846,MZM-2020-1-16022-57,2020,1,Clear,1,14845,14845,Mozambique: Islamic State,16022,16022,Government of Mozambique - IS,100,100,Government of Mozambique,234,234,IS,1,"""Carta de Mocambique,2020-06-19,Insurgentes matam três pessoas em Mocímboa da Praia """,Carta de Mocambique,2020-06-19,Insurgentes matam três pessoas em Mocímboa da Praia,CartaMZ,2,Xitaxi village,near the Xitaxi village,Cabo Delgado province,Muidumbe district,-11.808701,40.006456,POINT (40.006456 -11.808701),112761,Mozambique,MOZ,541,Africa,1,2,2020-06-17 00:00:00.000,2020-06-18 00:00:00.000,0,0,1,0,1,1,1,541,
344859,MZM-2020-1-16022-24,2020,1,Clear,1,14845,14845,Mozambique: Islamic State,16022,16022,Government of Mozambique - IS,100,100,Government of Mozambique,234,234,IS,3,"""Carta de Mozambique,2020-06-24,FDS afirmam ter encontrado corpos de terroristas abatidos em Mocímboa da Praia "";""Zitamar,2020-06-23,Mozambique defence forces find mass grave in new mocimboa offensive"";""Defence News,2020-06-23,SDS discover mass grave of terrorists""",Carta de Mozambique;Zitamar;Defence News,2020-06-24;2020-06-23;2020-06-23,FDS afirmam ter encontrado corpos de terroristas abatidos em Mocímboa da Praia ;Mozambique defence forces find mass grave in new mocimboa offensive;SDS discover mass grave of terrorists,"Ministry of National Defence, video of dead supposed insurgents",2,Chinda village,Siri Base / EN380 from Miangueleua to Auasse and from Auasse to Mocímboa da Praia,Cabo Delgado province,Mocímboa da Praia district,-11.581285,40.043122,POINT (40.043122 -11.581285),112761,Mozambique,MOZ,541,Africa,1,1,2020-06-21 00:00:00.000,2020-06-21 00:00:00.000,0,6,0,0,6,6,6,541,
344861,MZM-2020-1-16022-26,2020,1,Clear,1,14845,14845,Mozambique: Islamic State,16022,16022,Government of Mozambique - IS,100,100,Government of Mozambique,234,234,IS,2,"""Carta de Mozambique,2020-07-02,Ataque a Mocímboa da Praia aumenta preocupação em Palma "";""Mozambique Defense News,2020-06-29, Terrorists trapped in ""Nacala e Milamba""""",Carta de Mozambique;Mozambique Defense News,2020-07-02;2020-06-29,"Ataque a Mocímboa da Praia aumenta preocupação em Palma ; Terrorists trapped in ""Nacala e Milamba""","locals, Mozambique Defense News",1,Chimbanga village,"village of Chimbanga, a few kilometers from the main town of the district of Mocímboa da Praia",Cabo Delgado province,Mocímboa da Praia district,-11.380087,40.271494,POINT (40.271494 -11.380087),113481,Mozambique,MOZ,541,Africa,1,2,2020-06-27 00:00:00.000,2020-06-28 00:00:00.000,0,2,0,3,5,7,5,541,
344863,MZM-2020-1-16022-27,2020,1,Clear,1,14845,14845,Mozambique: Islamic State,16022,16022,Government of Mozambique - IS,100,100,Government of Mozambique,234,234,IS,8,"""Crisis Watch,2020-07-01,Mozambique  JUNE 2020"";""BBC Monitoring Africa,2020-06-29,IS claims deadly attack on strategic town in Mozambique"";""Carta de Mozambique,2020-06-29,Novos confrontos em Mocímboa da Praia provocam fuga da população "";""Mozambique Defense News,2020-06-29, Terrorists trapped in ""Nacala e Milamba"""";""Zitamar,2020-06-29,Top officer killed in insurgent attack on Mocimboa da Praia"";""CABO LIGADO,2020-06-30,CABO LIGADO WEEKLY: 22-28 JUNE 2020"";""All Africa,2020-07-07,Terrorists Kill 17 in Macomia Village
CR 	Agencia de Informacao de Mocambique"";""Carta de Mocambique,2020-07-07,Mocímboa da Praia volta a viver momentos de terror """,Crisis Watch;BBC Monitoring Africa;Carta de Mozambique;Mozambique Defense News;Zitamar;CABO LIGADO;All Africa;Carta de Mocambique,2020-07-01;2020-06-29;2020-06-29;2020-06-29;2020-06-29;2020-06-30;2020-07-07;2020-07-07,"Mozambique  JUNE 2020;IS claims deadly attack on strategic town in Mozambique;Novos confrontos em Mocímboa da Praia provocam fuga da população ; Terrorists trapped in ""Nacala e Milamba"";Top officer killed in insurgent attack on Mocimboa da Praia;CABO LIGADO WEEKLY: 22-28 JUNE 2020;Terrorists Kill 17 in Macomia Village
CR 	Agencia de Informacao de Mocambique;Mocímboa da Praia volta a viver momentos de terror","CartaMZ, IS, Mozambique Defense News, Zitamar; CrisisWatch, eye-witnesses",1,Mocímboa da Praia town,village of Mocímboa da Praia.,Cabo Delgado province,Mocímboa da Praia district,-11.345833,40.352222,POINT (40.352222 -11.345833),113481,Mozambique,MOZ,541,Africa,1,2,2020-06-27 00:00:00.000,2020-06-28 00:00:00.000,10,11,37,0,58,132,54,541,
344864,MZM-2020-1-16022-28,2020,1,Clear,1,14845,14845,Mozambique: Islamic State,16022,16022,Government of Mozambique - IS,100,100,Government of Mozambique,234,234,IS,4,"""Carta de Mocambique,2020-07-07,FDS desmantelam base dos insurgentes em Quissanga"";""Zitamar,2020-07-02,Mozambique forces in disputed attackon insurgent base"";""Mozambique Defense News,2020-07-01,SDS assault and destroy important base and kill 100 terrorists"";""All Africa,2020-07-03,Defence Forces Claim Deaths of Over 100 Terrorists  
CR  Agencia de Informacao de Mocambique""",Carta de Mocambique;Zitamar;Mozambique Defense News;All Africa,2020-07-07;2020-07-02;2020-07-01;2020-07-03,"FDS desmantelam base dos insurgentes em Quissanga;Mozambique forces in disputed attackon insurgent base;SDS assault and destroy important base and kill 100 terrorists;Defence Forces Claim Deaths of Over 100 Terrorists  
CR  Agencia de Informacao de Mocambique","Mozambique Defense News, Zitamar; Mozambican Defence and Security Forces, CartaMZ",2,Ntessa village,"Base north of the village Ntesa and southwest of the village Nanculamela, about 10km from the EN380, district of Quissanga",Cabo Delgado province,Quissanga district,-12.503278,40.173960,POINT (40.17396 -12.503278),111321,Mozambique,MOZ,541,Africa,1,1,2020-07-01 00:00:00.000,2020-07-01 00:00:00.000,12,3,0,0,15,40,4,541,
