db,date,year,month,latitude,longitude,globaleventid,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_ADM2Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_ADM2Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_ADM2Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,dateadded,sourceurl,gdelt_lat,gdelt_lon,data_id,iso,event_id_cnty,event_id_no_cnty,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3,lat_upd,lon_upd,keep,lat_rev,lon_rev,typeACLED,typeGDELT,typeGDELT2
GDELT,08-May-17,2017,5,-12.9036,39.7069,662630628,MOZCOP,MOZAMBIQUE,MOZ,,,,,COP,,.,MOZ,MOZAMBIQUE,MOZ,,,,,,,.,1,190,190,Fight,4,-10,15,3,15,-5.106237817,4,"Zambezia, Cabo Delgado, Mozambique",MZ,MZ01,,-12.9036,39.7069,223116,4,"Zambezia, Cabo Delgado, Mozambique",MZ,MZ01,,-12.9036,39.7069,223116,4,"Zambezia, Cabo Delgado, Mozambique",MZ,MZ01,,-12.9036,39.7069,223116,20170607,https://www.modernghana.com/news/780508/mozambique-bald-men-targeted-for-attack.html,-12.9036,39.706902,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.9036,39.7069,Wrong event,-12.9036,39.7069,,Civilian,Civilian
GDELT,07-Jun-17,2017,6,-12.9036,39.7069,662632270,MOZCOP,MOZAMBIQUE,MOZ,,,,,COP,,.,,,,,,,,,,.,1,190,190,Fight,4,-10,15,3,15,-5.106237817,4,"Zambezia, Cabo Delgado, Mozambique",MZ,MZ01,,-12.9036,39.7069,223116,0,,,,,,,,4,"Zambezia, Cabo Delgado, Mozambique",MZ,MZ01,,-12.9036,39.7069,223116,20170607,https://www.modernghana.com/news/780508/mozambique-bald-men-targeted-for-attack.html,-12.9036,39.706902,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.9036,39.7069,Wrong event,-12.9036,39.7069,,Civilian,
GDELT,07-Jun-17,2017,6,-12.9036,39.7069,662681001,,,,,,,,,,.,MOZ,MOZAMBIQUE,MOZ,,,,,,,.,1,173,173,Coerce,4,-5,4,1,4,-10.86956522,0,,,,,,,,4,"Zambezia, Cabo Delgado, Mozambique",MZ,MZ01,,-12.9036,39.7069,223116,4,"Zambezia, Cabo Delgado, Mozambique",MZ,MZ01,,-12.9036,39.7069,223116,20170607,http://www.bbc.co.uk/news/world-africa-40185359,-12.9036,39.706902,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.9036,39.7069,Wrong event,-12.9036,39.7069,,,Civilian
GDELT,07-Jun-17,2017,6,-12.9036,39.7069,662683045,MOZ,MOZAMBIQUE,MOZ,,,,,,,.,,,,,,,,,,.,1,190,190,Fight,4,-10,5,1,5,-10.86956522,4,"Zambezia, Cabo Delgado, Mozambique",MZ,MZ01,,-12.9036,39.7069,223116,0,,,,,,,,4,"Zambezia, Cabo Delgado, Mozambique",MZ,MZ01,,-12.9036,39.7069,223116,20170607,http://www.bbc.co.uk/news/world-africa-40185359,-12.9036,39.706902,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.9036,39.7069,Wrong event,-12.9036,39.7069,,Civilian,
GDELT,07-Jun-17,2017,6,-12.9036,39.7069,662705695,MOZ,MOZAMBIQUE,MOZ,,,,,,,.,COPMIL,POLICE,,,,,,COP,MIL,.,1,190,190,Fight,4,-10,8,1,8,-5.759162304,4,"Zambezia, Cabo Delgado, Mozambique",MZ,MZ01,,-12.9036,39.7069,223116,4,"Zambezia, Cabo Delgado, Mozambique",MZ,MZ01,,-12.9036,39.7069,223116,4,"Zambezia, Cabo Delgado, Mozambique",MZ,MZ01,,-12.9036,39.7069,223116,20170607,http://nehandaradio.com/2017/06/07/mozambique-police-warn-bald-men-ritual-attack/,-12.9036,39.706902,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.9036,39.7069,Wrong event,-12.9036,39.7069,,Civilian,Military forces
GDELT,07-Jun-17,2017,6,-12.9036,39.7069,662705698,MOZMIL,MOZAMBIQUE,MOZ,,,,,MIL,,.,COPMIL,POLICE,,,,,,COP,MIL,.,1,190,190,Fight,4,-10,2,1,2,-5.759162304,4,"Zambezia, Cabo Delgado, Mozambique",MZ,MZ01,,-12.9036,39.7069,223116,4,"Zambezia, Cabo Delgado, Mozambique",MZ,MZ01,,-12.9036,39.7069,223116,4,"Zambezia, Cabo Delgado, Mozambique",MZ,MZ01,,-12.9036,39.7069,223116,20170607,http://nehandaradio.com/2017/06/07/mozambique-police-warn-bald-men-ritual-attack/,-12.9036,39.706902,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.9036,39.7069,Wrong event,-12.9036,39.7069,,Civilian,Military forces
GDELT,07-Jun-17,2017,6,-12.9036,39.7069,662778712,COP,POLICE,,,,,,COP,,.,MOZ,MOZAMBIQUE,MOZ,,,,,,,.,1,173,173,Coerce,4,-5,2,1,2,-6.338028169,4,"Zambezia, Cabo Delgado, Mozambique",MZ,MZ01,,-12.9036,39.7069,223116,4,"Zambezia, Cabo Delgado, Mozambique",MZ,MZ01,,-12.9036,39.7069,223116,4,"Zambezia, Cabo Delgado, Mozambique",MZ,MZ01,,-12.9036,39.7069,223116,20170607,http://sunnewsonline.com/bald-men-targets-for-ritual-murder-in-mozambique/,-12.9036,39.706902,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.9036,39.7069,Wrong event,-12.9036,39.7069,,Military forces,Civilian
GDELT,07-Jun-17,2017,6,-12.9036,39.7069,662837881,,,,,,,,,,.,MOZ,MOZAMBIQUE,MOZ,,,,,,,.,1,193,193,Fight,4,-10,4,1,4,-6.12244898,0,,,,,,,,4,"Zambezia, Cabo Delgado, Mozambique",MZ,MZ01,,-12.9036,39.7069,223116,4,"Zambezia, Cabo Delgado, Mozambique",MZ,MZ01,,-12.9036,39.7069,223116,20170607,https://www.thetimes.co.uk/edition/world/bald-man-decapitated-in-mozambique-for-gold-in-his-head-7bkph7z7f,-12.9036,39.706902,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.9036,39.7069,Wrong event,-12.9036,39.7069,,,Civilian
GDELT,08-Jun-17,2017,6,-12.9036,39.7069,662888914,,,,,,,,,,.,MOZ,MOZAMBIQUE,MOZ,,,,,,,.,1,193,193,Fight,4,-10,4,1,4,-5.063291139,0,,,,,,,,4,"Zambezia, Cabo Delgado, Mozambique",MZ,MZ01,,-12.9036,39.7069,223116,4,"Zambezia, Cabo Delgado, Mozambique",MZ,MZ01,,-12.9036,39.7069,223116,20170608,https://www.thetimes.co.uk/article/bald-man-decapitated-in-mozambique-for-gold-in-his-head-7bkph7z7f,-12.9036,39.706902,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.9036,39.7069,Wrong event,-12.9036,39.7069,,,Civilian
GDELT,08-Jun-17,2017,6,-12.9036,39.7069,662963584,COP,POLICE,,,,,,COP,,.,MOZ,MOZAMBIQUE,MOZ,,,,,,,.,1,173,173,Coerce,4,-5,2,1,2,-5.988023952,4,"Zambezia, Cabo Delgado, Mozambique",MZ,MZ01,,-12.9036,39.7069,223116,4,"Zambezia, Cabo Delgado, Mozambique",MZ,MZ01,,-12.9036,39.7069,223116,4,"Zambezia, Cabo Delgado, Mozambique",MZ,MZ01,,-12.9036,39.7069,223116,20170608,http://thenewsnigeria.com.ng/2017/06/witch-doctors-target-bald-men-for-money-ritual-in-mozambique/,-12.9036,39.706902,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.9036,39.7069,Wrong event,-12.9036,39.7069,,Military forces,Civilian
GDELT,08-Jun-17,2017,6,-12.9036,39.7069,662976514,COP,POLICE,,,,,,COP,,.,,,,,,,,,,.,1,190,190,Fight,4,-10,10,1,10,-4.60251046,4,"Zambezia, Cabo Delgado, Mozambique",MZ,MZ01,,-12.9036,39.7069,223116,0,,,,,,,,4,"Zambezia, Cabo Delgado, Mozambique",MZ,MZ01,,-12.9036,39.7069,223116,20170608,https://www.thatslife.com.au/article/real-life/police-issue-warning-to-bald-men-after-witchdoctor-tells-believers-there-is-gold-in-their-heads,-12.9036,39.706902,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.9036,39.7069,Wrong event,-12.9036,39.7069,,Military forces,
GDELT,08-Jun-17,2017,6,-12.9036,39.7069,663020971,MOZ,MOZAMBIQUE,MOZ,,,,,,,.,COP,POLICE,,,,,,COP,,.,1,190,190,Fight,4,-10,10,1,10,-1.6,4,"Zambezia, Cabo Delgado, Mozambique",MZ,MZ01,,-12.9036,39.7069,223116,4,"Zambezia, Cabo Delgado, Mozambique",MZ,MZ01,,-12.9036,39.7069,223116,4,"Zambezia, Cabo Delgado, Mozambique",MZ,MZ01,,-12.9036,39.7069,223116,20170608,http://adelove.com/2017/06/08/five-killed-as-ritualists-claims-that-bald-men-have-gold-in-their-head/,-12.9036,39.706902,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.9036,39.7069,Wrong event,-12.9036,39.7069,,Civilian,Military forces
GDELT,12-Jun-17,2017,6,-11.9022,40.2444,664222409,,,,,,,,,,.,MOZ,MOZAMBIQUE,MOZ,,,,,,,.,0,190,190,Fight,4,-10,8,1,8,-3.217665615,0,,,,,,,,4,"Tambo, Cabo Delgado, Mozambique",MZ,MZ01,,-11.9022,40.2444,-333262,4,"Tambo, Cabo Delgado, Mozambique",MZ,MZ01,,-11.9022,40.2444,-333262,20170612,http://www.iol.co.za/capetimes/opinion/how-did-the-anc-get-here-9754777,-11.9022,40.2444,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.9022,40.2444,Wrong event,-11.9022,40.2444,,,Civilian
GDELT,12-Jun-17,2017,6,-11.9022,40.2444,664223745,MOZ,MOZAMBIQUE,MOZ,,,,,,,.,,,,,,,,,,.,0,190,190,Fight,4,-10,8,1,8,-3.217665615,4,"Tambo, Cabo Delgado, Mozambique",MZ,MZ01,,-11.9022,40.2444,-333262,0,,,,,,,,4,"Tambo, Cabo Delgado, Mozambique",MZ,MZ01,,-11.9022,40.2444,-333262,20170612,http://www.iol.co.za/capetimes/opinion/how-did-the-anc-get-here-9754777,-11.9022,40.2444,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.9022,40.2444,Wrong event,-11.9022,40.2444,,Civilian,
GDELT,15-Jun-17,2017,6,-13.1256,38.9997,665041067,,,,,,,,,,.,MOZ,MOZAMBIQUE,MOZ,,,,,,,.,1,173,173,Coerce,4,-5,6,1,6,3.164556962,0,,,,,,,,4,"Montepuez, Cabo Delgado, Mozambique",MZ,MZ01,,-13.1256,38.9997,-322564,4,"Montepuez, Cabo Delgado, Mozambique",MZ,MZ01,,-13.1256,38.9997,-322564,20170615,http://www.proactiveinvestors.co.uk/companies/news/179283/growing-demand-for-rubies-sees-gemfields-generate-record-sales-at-latest-montepuez-auction-179283.html,-13.1256,38.999699,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.1256,38.9997,Wrong event,-13.1256,38.9997,,,Civilian
GDELT,15-Jun-17,2017,6,-12.9608,40.5078,665156099,EDU,SCHOOL,,,,,,EDU,,.,,,,,,,,,,.,1,173,173,Coerce,4,-5,5,1,5,4.718417047,4,"Pemba, Cabo Delgado, Mozambique",MZ,MZ01,,-12.9608,40.5078,-330790,0,,,,,,,,4,"Pemba, Cabo Delgado, Mozambique",MZ,MZ01,,-12.9608,40.5078,-330790,20170615,https://www.forbes.com/sites/annabel/2017/06/15/a-private-island-paradise-in-the-indian-ocean-quilalea/,-12.9608,40.507801,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.9608,40.5078,Wrong event,-12.9608,40.5078,,,
GDELT,15-Jun-16,2016,6,-12.9036,39.7069,665186496,OPP,ACTIVIST,,,,,,OPP,,.,MOZ,MOZAMBIQUE,MOZ,,,,,,,.,0,190,190,Fight,4,-10,10,1,10,-8.056872038,4,"Zambezia, Cabo Delgado, Mozambique",MZ,MZ01,,-12.9036,39.7069,223116,4,"Zambezia, Cabo Delgado, Mozambique",MZ,MZ01,,-12.9036,39.7069,223116,4,"Zambezia, Cabo Delgado, Mozambique",MZ,MZ01,,-12.9036,39.7069,223116,20170615,https://www.voanews.com/a/poverty-witchcraft-mozambique-risky-bald-men/3901884.html,-12.9036,39.706902,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.9036,39.7069,Wrong event,-12.9036,39.7069,,,Civilian
GDELT,15-Jun-17,2017,6,-13.1256,38.9997,665219123,GBR,LONDON,GBR,,,,,,,.,MOZ,MOZAMBICAN,MOZ,,,,,,,.,1,173,173,Coerce,4,-5,2,1,2,-0.442477876,4,"London, London, City of, United Kingdom",UK,UKH9,,51.5,-0.116667,-2601889,4,"Montepuez, Cabo Delgado, Mozambique",MZ,MZ01,,-13.1256,38.9997,-322564,4,"Montepuez, Cabo Delgado, Mozambique",MZ,MZ01,,-13.1256,38.9997,-322564,20170615,http://journalducameroun.com/en/mozambique-ruby-auction-posts-58-million-in-singapore/,-13.1256,38.999699,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.1256,38.9997,Wrong event,-13.1256,38.9997,,,Civilian
GDELT,15-Jun-17,2017,6,-13.1256,38.9997,665219126,GBR,LONDON,GBR,,,,,,,.,SGP,SINGAPORE,SGP,,,,,,,.,1,173,173,Coerce,4,-5,8,1,8,-0.442477876,4,"London, London, City of, United Kingdom",UK,UKH9,,51.5,-0.116667,-2601889,1,Singapore,SN,SN,,1.3667,103.8,SN,4,"Montepuez, Cabo Delgado, Mozambique",MZ,MZ01,,-13.1256,38.9997,-322564,20170615,http://journalducameroun.com/en/mozambique-ruby-auction-posts-58-million-in-singapore/,-13.1256,38.999699,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.1256,38.9997,Wrong event,-13.1256,38.9997,,,
GDELT,16-Jun-17,2017,6,-13.1256,38.9997,665281748,GBR,LONDON,GBR,,,,,,,.,MOZ,MOZAMBICAN,MOZ,,,,,,,.,1,173,173,Coerce,4,-5,2,1,2,-0.393700787,4,"London, London, City of, United Kingdom",UK,UKH9,,51.5,-0.116667,-2601889,4,"Montepuez, Cabo Delgado, Mozambique",MZ,MZ01,,-13.1256,38.9997,-322564,4,"Montepuez, Cabo Delgado, Mozambique",MZ,MZ01,,-13.1256,38.9997,-322564,20170616,http://www.4-traders.com/GEMFIELDS-PLC-4005669/news/Gemfields-Mozambique-ruby-auction-posts-58-million-in-Singapore-24603443/,-13.1256,38.999699,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.1256,38.9997,Wrong event,-13.1256,38.9997,,,Civilian
GDELT,16-Jun-17,2017,6,-13.1256,38.9997,665281750,GBR,LONDON,GBR,,,,,,,.,SGP,SINGAPORE,SGP,,,,,,,.,1,173,173,Coerce,4,-5,8,1,8,-0.393700787,4,"London, London, City of, United Kingdom",UK,UKH9,,51.5,-0.116667,-2601889,1,Singapore,SN,SN,,1.3667,103.8,SN,4,"Montepuez, Cabo Delgado, Mozambique",MZ,MZ01,,-13.1256,38.9997,-322564,20170616,http://www.4-traders.com/GEMFIELDS-PLC-4005669/news/Gemfields-Mozambique-ruby-auction-posts-58-million-in-Singapore-24603443/,-13.1256,38.999699,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.1256,38.9997,Wrong event,-13.1256,38.9997,,,
GDELT,16-Jun-16,2016,6,-12.9036,39.7069,665397605,OPP,ACTIVIST,,,,,,OPP,,.,MOZ,MOZAMBIQUE,MOZ,,,,,,,.,0,190,190,Fight,4,-10,10,1,10,-8.139534884,4,"Zambezia, Cabo Delgado, Mozambique",MZ,MZ01,,-12.9036,39.7069,223116,4,"Zambezia, Cabo Delgado, Mozambique",MZ,MZ01,,-12.9036,39.7069,223116,4,"Zambezia, Cabo Delgado, Mozambique",MZ,MZ01,,-12.9036,39.7069,223116,20170616,http://allafrica.com/stories/201706160352.html,-12.9036,39.706902,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.9036,39.7069,Wrong event,-12.9036,39.7069,,,Civilian
GDELT,19-Jun-16,2016,6,-12.9036,39.7069,666001538,OPP,ACTIVIST,,,,,,OPP,,.,MOZ,MOZAMBIQUE,MOZ,,,,,,,.,0,190,190,Fight,4,-10,10,1,10,-8.056872038,4,"Zambezia, Cabo Delgado, Mozambique",MZ,MZ01,,-12.9036,39.7069,223116,4,"Zambezia, Cabo Delgado, Mozambique",MZ,MZ01,,-12.9036,39.7069,223116,4,"Zambezia, Cabo Delgado, Mozambique",MZ,MZ01,,-12.9036,39.7069,223116,20170619,https://www.voazimbabwe.com/a/poverty-witchcraft-mozambique-risky-bald-men/3905578.html,-12.9036,39.706902,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.9036,39.7069,Wrong event,-12.9036,39.7069,,,Civilian
GDELT,21-Jun-17,2017,6,-10.7067,40.6328,666763197,MOZ,MOZAMBICAN,MOZ,,,,,,,.,UAF,MILITANT,,,,,,UAF,,.,1,173,173,Coerce,4,-5,4,1,4,-7.25388601,4,"Cabo Delgado, Cabo Delgado, Mozambique",MZ,MZ01,,-10.7067,40.6328,-312482,4,"Cabo Delgado, Cabo Delgado, Mozambique",MZ,MZ01,,-10.7067,40.6328,-312482,4,"Cabo Delgado, Cabo Delgado, Mozambique",MZ,MZ01,,-10.7067,40.6328,-312482,20170621,http://www.africareview.com/news/Africa-today-at-a-glance/979180-3980396-af1vpiz/,-10.7067,40.632801,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.7067,40.6328,Not verifiable,-10.7067,40.6328,,Civilian,Armed group
GDELT,21-Jun-17,2017,6,-10.7067,40.6328,666763198,MOZCOP,MOZAMBIQUE,MOZ,,,,,COP,,.,MOZUAF,MOZAMBIQUE,MOZ,,,,,UAF,,.,1,173,173,Coerce,4,-5,4,1,4,-7.25388601,4,"Cabo Delgado, Cabo Delgado, Mozambique",MZ,MZ01,,-10.7067,40.6328,-312482,4,"Cabo Delgado, Cabo Delgado, Mozambique",MZ,MZ01,,-10.7067,40.6328,-312482,4,"Cabo Delgado, Cabo Delgado, Mozambique",MZ,MZ01,,-10.7067,40.6328,-312482,20170621,http://www.africareview.com/news/Africa-today-at-a-glance/979180-3980396-af1vpiz/,-10.7067,40.632801,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.7067,40.6328,Not verifiable,-10.7067,40.6328,,Civilian,Civilian
GDELT,21-Jun-17,2017,6,-10.7067,40.6328,666763199,MOZCOP,MOZAMBICAN,MOZ,,,,,COP,,.,UAF,MILITANT,,,,,,UAF,,.,1,173,173,Coerce,4,-5,2,1,2,-7.25388601,4,"Cabo Delgado, Cabo Delgado, Mozambique",MZ,MZ01,,-10.7067,40.6328,-312482,4,"Cabo Delgado, Cabo Delgado, Mozambique",MZ,MZ01,,-10.7067,40.6328,-312482,4,"Cabo Delgado, Cabo Delgado, Mozambique",MZ,MZ01,,-10.7067,40.6328,-312482,20170621,http://www.africareview.com/news/Africa-today-at-a-glance/979180-3980396-af1vpiz/,-10.7067,40.632801,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.7067,40.6328,Not verifiable,-10.7067,40.6328,,Civilian,Armed group
GDELT,04-Jul-17,2017,7,-12.9608,40.5078,670326363,CRM,CRIMINAL,,,,,,CRM,,.,,,,,,,,,,.,1,193,193,Fight,4,-10,4,1,4,-6.444906445,4,"Shuidong, Jilin, China",CH,CH05,,43.0619,129.382,10869894,0,,,,,,,,4,"Pemba, Cabo Delgado, Mozambique",MZ,MZ01,,-12.9608,40.5078,-330790,20170704,https://www.occrp.org/en/daily/6675-report-chinese-criminal-groups-running-world-s-largest-hub-for-ivory-trafficking,-12.9608,40.507801,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.9608,40.5078,Wrong event,-12.9608,40.5078,,,
GDELT,06-Jul-17,2017,7,-12.9608,40.5078,670793258,,,,,,,,,,.,MOZBUS,MOZAMBIQUE,MOZ,,,,,BUS,,.,0,173,173,Coerce,4,-5,10,1,10,-3.987240829,0,,,,,,,,4,"Pemba, Cabo Delgado, Mozambique",MZ,MZ01,,-12.9608,40.5078,-330790,4,"Pemba, Cabo Delgado, Mozambique",MZ,MZ01,,-12.9608,40.5078,-330790,20170706,http://allafrica.com/stories/201707060271.html,-12.9608,40.507801,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.9608,40.5078,Wrong event,-12.9608,40.5078,,,Civilian
GDELT,12-Jul-17,2017,7,-11.3597,38.8417,672379528,CRM,ROBBER,,,,,,CRM,,.,,,,,,,,,,.,1,173,173,Coerce,4,-5,2,1,2,-6.647398844,4,"Nazombe, Cabo Delgado, Mozambique",MZ,MZ01,,-11.3597,38.8417,-327087,0,,,,,,,,4,"Nazombe, Cabo Delgado, Mozambique",MZ,MZ01,,-11.3597,38.8417,-327087,20170712,https://malawi24.com/2017/07/12/armed-robber-nabbed-phalombe/,-11.3597,38.841702,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.3597,38.8417,Wrong event,-11.3597,38.8417,,,
GDELT,12-Jul-17,2017,7,-11.3597,38.8417,672379536,CRM,ROBBER,,,,,,CRM,,.,MWI,MALAWI,MWI,,,,,,,.,1,173,173,Coerce,4,-5,4,1,4,-6.647398844,4,"Nazombe, Cabo Delgado, Mozambique",MZ,MZ01,,-11.3597,38.8417,-327087,4,"Nazombe, Cabo Delgado, Mozambique",MZ,MZ01,,-11.3597,38.8417,-327087,4,"Nazombe, Cabo Delgado, Mozambique",MZ,MZ01,,-11.3597,38.8417,-327087,20170712,https://malawi24.com/2017/07/12/armed-robber-nabbed-phalombe/,-11.3597,38.841702,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.3597,38.8417,Wrong event,-11.3597,38.8417,,,
GDELT,12-Jul-17,2017,7,-11.3597,38.8417,672457254,CRM,ROBBER,,,,,,CRM,,.,BUS,BUSINESS,,,,,,BUS,,.,1,171,171,Coerce,4,-9.2,6,1,6,-4.779411765,4,"Nazombe, Cabo Delgado, Mozambique",MZ,MZ01,,-11.3597,38.8417,-327087,4,"Nazombe, Cabo Delgado, Mozambique",MZ,MZ01,,-11.3597,38.8417,-327087,4,"Nazombe, Cabo Delgado, Mozambique",MZ,MZ01,,-11.3597,38.8417,-327087,20170712,http://www.faceofmalawi.com/2017/07/police-nab-an-ak47-robber-in-phalombe/,-11.3597,38.841702,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.3597,38.8417,Wrong event,-11.3597,38.8417,,,
GDELT,12-Jul-17,2017,7,-11.3597,38.8417,672458411,MOZ,MOZAMBIQUE,MOZ,,,,,,,.,BUS,BUSINESS,,,,,,BUS,,.,1,171,171,Coerce,4,-9.2,2,1,2,-4.779411765,4,"Nazombe, Cabo Delgado, Mozambique",MZ,MZ01,,-11.3597,38.8417,-327087,4,"Nazombe, Cabo Delgado, Mozambique",MZ,MZ01,,-11.3597,38.8417,-327087,4,"Nazombe, Cabo Delgado, Mozambique",MZ,MZ01,,-11.3597,38.8417,-327087,20170712,http://www.faceofmalawi.com/2017/07/police-nab-an-ak47-robber-in-phalombe/,-11.3597,38.841702,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.3597,38.8417,Wrong event,-11.3597,38.8417,,Civilian,
GDELT,13-Jul-17,2017,7,-12.9036,39.7069,672829260,MOZCOP,MOZAMBIQUE,MOZ,,,,,COP,,.,GOV,STATE OFFICIAL,,,,,,GOV,,.,1,173,173,Coerce,4,-5,10,1,10,-11.2745098,4,"Zambezia, Cabo Delgado, Mozambique",MZ,MZ01,,-12.9036,39.7069,223116,4,"Zambezia, Cabo Delgado, Mozambique",MZ,MZ01,,-12.9036,39.7069,223116,4,"Zambezia, Cabo Delgado, Mozambique",MZ,MZ01,,-12.9036,39.7069,223116,20170713,http://journalducameroun.com/en/mozambique-police-arrest-four-state-officials-for-corruption/,-12.9036,39.706902,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.9036,39.7069,Wrong event,-12.9036,39.7069,,Civilian,
GDELT,04-Aug-17,2017,8,-12.9036,39.7069,678658362,MED,JOURNALIST,,,,,,MED,,.,,,,,,,,,,.,1,1721,172,Coerce,4,-5,4,1,4,-3.926380368,4,"Zambezia, Cabo Delgado, Mozambique",MZ,MZ01,,-12.9036,39.7069,223116,0,,,,,,,,4,"Zambezia, Cabo Delgado, Mozambique",MZ,MZ01,,-12.9036,39.7069,223116,20170804,http://allafrica.com/stories/201708040614.html,-12.9036,39.706902,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.9036,39.7069,Wrong event,-12.9036,39.7069,,,
GDELT,16-Aug-17,2017,8,-10.7067,40.6328,681809823,MOZ,MOZAMBIQUE,MOZ,,,,,,,.,MOZSEP,FRELIMO,MOZ,,,,,SEP,,.,0,190,190,Fight,4,-10,2,1,2,-0.163132137,4,"Cabo Delgado, Cabo Delgado, Mozambique",MZ,MZ01,,-10.7067,40.6328,-312482,4,"Cabo Delgado, Cabo Delgado, Mozambique",MZ,MZ01,,-10.7067,40.6328,-312482,4,"Cabo Delgado, Cabo Delgado, Mozambique",MZ,MZ01,,-10.7067,40.6328,-312482,20170816,https://nsnbc.me/2017/08/16/renamo-and-frelimo-should-sign-definitive-peace-agreement-by-december-2017-inacio-reis/,-10.7067,40.632801,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.7067,40.6328,Wrong event,-10.7067,40.6328,,Civilian,
GDELT,16-Aug-17,2017,8,-10.7067,40.6328,681809835,MOZSEP,FRELIMO,MOZ,,,,,SEP,,.,MOZ,MOZAMBIQUE,MOZ,,,,,,,.,0,190,190,Fight,4,-10,2,1,2,-0.163132137,4,"Cabo Delgado, Cabo Delgado, Mozambique",MZ,MZ01,,-10.7067,40.6328,-312482,4,"Cabo Delgado, Cabo Delgado, Mozambique",MZ,MZ01,,-10.7067,40.6328,-312482,4,"Cabo Delgado, Cabo Delgado, Mozambique",MZ,MZ01,,-10.7067,40.6328,-312482,20170816,https://nsnbc.me/2017/08/16/renamo-and-frelimo-should-sign-definitive-peace-agreement-by-december-2017-inacio-reis/,-10.7067,40.632801,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.7067,40.6328,Wrong event,-10.7067,40.6328,,,Civilian
GDELT,18-Aug-17,2017,8,-11.9022,40.2444,682270096,GOV,MINIST,,,,,,GOV,,.,OPP,ACTIVIST,,,,,,OPP,,.,0,190,190,Fight,4,-10,7,1,7,-1.174496644,4,"Kwazulu, Eastern Cape, South Africa",SF,SF05,,-31.2895,29.4551,-1250484,4,"Tambo, Cabo Delgado, Mozambique",MZ,MZ01,,-11.9022,40.2444,-333262,4,"Tambo, Cabo Delgado, Mozambique",MZ,MZ01,,-11.9022,40.2444,-333262,20170818,http://allafrica.com/stories/201708180356.html,-11.9022,40.2444,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.9022,40.2444,Wrong event,-11.9022,40.2444,,,
